user_name,user_followers,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
luongthingocha,7.5M,7496403826111450386,IG : nganhaa_22,2025-04-23 07:15:27,2025-05-16 03:59:25,00:10,3.4M,138.9K,592,789,2855,,https://www.tiktok.com/@luongthingocha/video/7496403826111450386,,original sound  - gilbertbongcawil,,,
thuanhint,7273,7503159045646290184,Trả lời,2025-05-11 12:09:10,2025-05-16 03:59:39,01:31,5.5M,121.3K,566,7271,4634,"nhacuathuan, hintwedding, damcuoi",https://www.tiktok.com/@thuanhint/video/7503159045646290184,7503159071005395729,nhạc nền - Nhà Của Thuận,1 videos,Nhà Của Thuận & Thư,false
xuantam2998,426.4K,7493725177461673271,Khán giả dễ thương quá 💕,2025-04-16 02:00:56,2025-05-16 03:59:59,01:30,21.2M,915.2K,9363,14.4K,42.9K,"xuantam, khoalybiet",https://www.tiktok.com/@xuantam2998/video/7493725177461673271,7493725772374821638,nhạc nền - XUÂN TÂM 🌹,193 videos,XUÂN TÂM 🌹,false
pd._.71,59K,7496519648158977281,mối tình này không công khai,2025-04-23 14:44:54,2025-05-16 04:00:18,00:19,2M,156K,353,4717,13.5K,,https://www.tiktok.com/@pd._.71/video/7496519648158977281,7496109336628939536,nhạc nền - 𝐕𝐢𝐞 𝐂𝐨𝐧𝐟𝐢𝐝𝐞,4059 videos,𝐕𝐢𝐞 𝐂𝐨𝐧𝐟𝐢𝐝𝐞,false
caucau1998,247.7K,7502419197809511698,Ai cũng có mục đích riêng cho mình,2025-05-09 12:18:10,2025-05-16 04:00:35,00:26,6.5M,562.2K,1713,6988,38K,"caucau, phimngan, tiktok, xh",https://www.tiktok.com/@caucau1998/video/7502419197809511698,7491656715654449937,Đừng Để Tình Yêu Phai Tàn Full Version,35.5K videos,𝑴𝒊𝒅𝒏𝒊𝒈𝒉𝒕 𝑴𝒖𝒔𝒊𝒄♪,false
quynhbei,3M,7500219494095277330,Nghe lời mẹ ☺️,2025-05-03 14:02:12,2025-05-16 04:00:52,00:11,1.5M,120.4K,1084,2313,2656,j4f,https://www.tiktok.com/@quynhbei/video/7500219494095277330,7479150542031489798,,,,false
lenhung939,326.5K,7501623935092509959,"Ở quê bình yên là có thật! Nhưng công việc nặng nhọc, vất vả lắm bạn ơi..!",2025-05-07 08:52:09,2025-05-16 04:01:11,00:52,677.3K,27.4K,1278,1612,2050,,https://www.tiktok.com/@lenhung939/video/7501623935092509959,7501623967833869072,nhạc nền - Tran Le Nhung,211 videos,Tran Le Nhung,false
dinhphatmakeup,1.8M,7494244018973396242,Thầy Phát thay đầu cho em ấy 💄,2025-04-17 11:34:18,2025-05-16 04:01:30,00:26,12.5M,406.3K,5039,34.8K,12.4K,"fyp, makeup, xuhuong, viral, bienhinh, dinhphat",https://www.tiktok.com/@dinhphatmakeup/video/7494244018973396242,,nhạc nền  - 𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,,,
nambostore,196.9K,7500211106498170119,Thanh xuân của 9x.,2025-05-03 13:29:39,2025-05-16 04:01:49,03:30,4.3M,204.5K,4493,46.3K,9432,"demnhomho, 2010",https://www.tiktok.com/@nambostore/video/7500211106498170119,6606516751805090567,羽肿 - Windy Hill,1.8M videos,,false
kangaroo_rhycap,13.5K,7485365643982867730,Niềm tự hào của cậu ấy là trả hiếu cho mẹ💝,2025-03-24 13:21:40,2025-05-16 04:02:13,00:15,4.9M,307.2K,,7660,18.7K,"rhyder, lạilàdghouse, bông_2k12, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",https://www.tiktok.com/@kangaroo_rhycap/video/7485365643982867730,7485365672764754705,nhạc nền - 𝐊𝐚𝐧𝐠𝐚𝐫𝐨𝐨✯,239 videos,𝐇𝐮𝐨𝐧𝐠_𝐊𝐚𝐧𝐠.☆,false
theanh28trending,7.6M,7500527831349333266,BẤT NGỜ CHƯA BÀ ZÀ 😌,2025-05-04 09:58:42,2025-05-16 04:02:34,00:33,,173.6K,1395,14.7K,3188,"theanh28trending, tiktokgiaitri, theanh28, tiktoknews",https://www.tiktok.com/@theanh28trending/video/7500527831349333266,,Take Your Ease Under The Stars - NS Records,,,
quadausokiu,218.9K,7496079648049171730,Đú trend nhắm mắt hàn quốc nè 😂😂 mà cứ kì kì chòi ơiiii,2025-04-22 10:17:29,2025-05-16 04:02:53,00:06,11M,839.6K,5213,28.3K,29.6K,"fyp, xuhuong, trending, xh",https://www.tiktok.com/@quadausokiu/video/7496079648049171730,,Getcha Love - Ducky Daily,,,
hadu.blog,148.5K,7474134696343899399,Vẫn là đu trend nhảy nhưng phiên bản toàn bộ Cố gia. Hôm trước bà nào đòi xem Má Vương nhảy đâu.,2025-02-22 06:59:52,2025-05-16 04:03:07,00:15,5.9M,369.3K,1603,4214,18.2K,"mavuong, vuongma, xuhuongtiktok, viral, trending, trieuquangia, cotong, hanana",https://www.tiktok.com/@hadu.blog/video/7474134696343899399,7474134726141004545,nhạc nền - Hạ Dư,356 videos,Hạ Dư,false
tofn.official,816.2K,7484465872254356744,Anh giao hàng và cô tiểu thơ nhỏ 👧❤️,2025-03-22 03:10:06,2025-05-16 04:03:25,00:11,8M,310.6K,1756,4540,13K,tranquoctoan,https://www.tiktok.com/@tofn.official/video/7484465872254356744,7481506469150591760,原声 - YOUKU Vietnam,18K videos,YOUKU Vietnam,false
_tradangditam,3.5M,7501292040022412552,Chồng em bảo đồng hồ ok,2025-05-06 11:24:13,2025-05-16 04:03:45,00:21,10.8M,499.6K,1511,13.6K,11.8K,,https://www.tiktok.com/@_tradangditam/video/7501292040022412552,7495346617982143233,nhạc nền - Phan Yến,170.7K videos,Phan Yến,false
lichdinvca,17.2K,7496169562384190738,"Nhà nước ơi, cứu tôi mới 🥲",2025-04-22 16:06:24,2025-05-16 04:04:14,00:07,3.3M,388.7K,3204,25.3K,13.9K,"a50, fyp",https://www.tiktok.com/@lichdinvca/video/7496169562384190738,7485749033638710017,nhạc nền - content từ zũ trụ 👽🪐,2566 videos,content từ zũ trụ 👽🪐,false
_halinhtran_,2M,7503010610813209874,"một cánh cửa nữa lại được mở tra, cảm ơn tất cả mn",2025-05-11 02:33:09,2025-05-16 04:04:39,00:28,7.1M,356.6K,2300,8529,6498,,https://www.tiktok.com/@_halinhtran_/video/7503010610813209874,7488638273649871622,nhạc nền - Hà 🐋,1305 videos,Le Thu Ha 🐋,false
musx.fei,219.9K,7499791255996517640,,2025-05-02 10:20:25,2025-05-16 04:05:04,00:16,14.6M,740.6K,1690,5841,25.1K,"เหล่าซ่งสามขวบ, mc宋明星, 宋明星, เหล่าซ่ง, ซ่งหมิงซิง, mc宋明星_yang木木, เค้าหล่อแต่เค้าแปลก, เซฟโซนที่ดีที่สุด, คลั่งรัก, douyin抖音, ติ่งคนแรกและคนเดียวตลอดไป, ผู้จีนหล่อบอกต่อด้วย, ผู้จีนงานดีย์🇨🇳🇨🇳",https://www.tiktok.com/@musx.fei/video/7499791255996517640,7499791281251175184,เสียงต้นฉบับ - MC宋明星ヅ🧸,23 videos,MC宋明星ヅ🧸,false
long71118,27.4K,7490020220640267526,,2025-04-06 02:23:48,2025-05-16 04:05:29,00:10,7.2M,228K,4366,158.5K,12.7K,,https://www.tiktok.com/@long71118/video/7490020220640267526,7490020199526730502,nhạc nền - Hoàng Long,64 videos,Long dịch biển,false
vdhiep2k1,1.5M,7493150667087842568,"Được ăn cả, ngã ăn đất",2025-04-14 12:51:32,2025-05-16 04:05:52,00:35,497.2K,43.9K,411,4999,1569,"fyp, xuhuong, viral",https://www.tiktok.com/@vdhiep2k1/video/7493150667087842568,7461249414893013777,nhạc nền - dotronganhkhiem,83.2K videos,lục tung 🚮 tìm xác thk tán em,false
ducphucofficial,2.1M,7480544413584755989,Kế hoạch đánh úp cô dâu cùng chú rể và các anh elm thành công tốt đẹppp 🥹🙆🏻‍♂️💖🙌🏻🤵🏻👰🏻‍♀️,2025-03-11 13:32:50,2025-05-16 04:06:15,00:51,,301.7K,987,7800,9664,"ducphuc, chamemmotdoi, salim, hailong, wedding, limlonglastinglove, special, stage, tiktokgiaitri, ilovetiktok, love, viral",https://www.tiktok.com/@ducphucofficial/video/7480544413584755989,,Chăm Em Một Đời - Đức Phúc,,,
thnguyrn,361.9K,7487149519323368710,ẻm comin backk,2025-03-29 08:44:01,2025-05-16 04:06:33,00:13,2.5M,89.7K,342,3848,4507,"billiard, fypシ, trickshot",https://www.tiktok.com/@thnguyrn/video/7487149519323368710,7474941636268198672,Vũ điệu Xương khớp DTQ,13.4K videos,Đức Tướng Quân TV,false
phamquynhhoaa,2.7M,7498600625912122632,"Tôi bị bắt rồi, mn trốn đi",2025-04-29 05:20:10,2025-05-16 04:06:56,00:19,1.7M,157K,889,3637,4537,,https://www.tiktok.com/@phamquynhhoaa/video/7498600625912122632,7471612197605624593,nhạc nền - Buồn Đời Lắm ⚜️,4131 videos,1%,false
dilwyn.ne,390.4K,7498337072168602888,Trả lời,2025-04-28 12:17:26,2025-05-16 04:07:18,00:18,3.5M,306.5K,2329,18K,8257,"a50, giaiphongmiennam",https://www.tiktok.com/@dilwyn.ne/video/7498337072168602888,7376424694838577937,nhạc nền - CMĐ | 𝑫𝑲𝒉𝒂́𝒏𝒉💞,3968 videos,Nhớ Chú Rồi,false
mthuy_depgaii01,18.1K,7501292335762984200,phận con gái!!,2025-05-06 11:25:22,2025-05-16 04:07:38,03:29,2.1M,131.2K,330,2482,5517,"phimvietnam, videoviral, luongthethanh, vrial, aimynhan, editor, foryou, fypage, fypシ゚, xuhuongtiktok, thuydiem, luongthethanh, xh, xuhuong, xhuongtiktok",https://www.tiktok.com/@mthuy_depgaii01/video/7501292335762984200,7501292383267490561,nhạc nền - Ng Minh Thùy 👾,2 videos,Ng Minh Thùy 👾,false
ttruc.__,3.3M,7479390629177396488,F3 vàng tươi 😆 | dc:,2025-03-08 10:55:34,2025-05-16 04:07:54,00:22,3.4M,261.4K,916,6044,8131,,https://www.tiktok.com/@ttruc.__/video/7479390629177396488,7467176178655218448,Nơi Này Có Hiếu,173.4K videos,Minh Hiếu 🌨,false
nn_tuytzvi,13.1K,7487218357725596933,hong có mà,2025-03-29 13:11:09,2025-05-16 04:08:14,00:08,1.2M,84.6K,569,16.3K,4379,,https://www.tiktok.com/@nn_tuytzvi/video/7487218357725596933,7417278918958304016,nhạc nền - ☘️Nhi Nguyễn☘️,21.5K videos,༄༂ʰữᵘ༂࿐ ⁶³ᵀᴳ,false
chun191203,14.8K,7500542752229281032,phá trelll,2025-05-04 10:56:36,2025-05-16 04:08:30,00:10,5.1M,383.8K,6961,100.5K,19.3K,,https://www.tiktok.com/@chun191203/video/7500542752229281032,6544574732170169090,Củ Lạc,74.1K videos,mayonaise,false
baoanh.samsam,290.1K,7502432765741108488,Mặc dù mẹ còn ở dưới nhà nhưng có vẻ bé không yên tâm cho lắm 🤭,2025-05-09 13:10:49,2025-05-16 04:08:45,00:14,4.6M,346.2K,780,14.5K,2764,baoanhsam,https://www.tiktok.com/@baoanh.samsam/video/7502432765741108488,7502432810859252481,nhạc nền - Sam Sam,1 videos,Sam Sam,false
s4uc0nh4usu4_08,144.7K,7480789261051022608,ý là sao á,2025-03-12 05:22:58,2025-05-16 04:09:00,00:15,19.6M,1.3M,23.1K,598.7K,87.2K,"red, chair, help",https://www.tiktok.com/@s4uc0nh4usu4_08/video/7480789261051022608,7480789331666356993,nhạc nền - 6 con hàu sữa,88 videos,6 con hàu sữa,false
pthv5,2.8M,7493865728647367943,Làm em nhưng bảo kê chị,2025-04-16 11:06:21,2025-05-16 04:09:17,00:12,2.6M,216.9K,779,2950,9145,"pthv5, tieuvy, changdory",https://www.tiktok.com/@pthv5/video/7493865728647367943,7493865750164851473,nhạc nền - 🔮Tiểu Vyy🔮,19 videos,🔮Tiểu Vyy🔮,false
yuli.winxclub,20.8K,7498692701500607752,đã quá Tổ Quốc ơii🤩,2025-04-29 11:17:28,2025-05-16 04:09:35,00:38,5.2M,652.7K,6438,28.1K,39.4K,"fyp, acn_grp, winxedit_✨",https://www.tiktok.com/@yuli.winxclub/video/7498692701500607752,7033303068909521690,nhạc nền - Nha Trang Club,13.5K videos,Nha Trang Club,false
cartops9999,590.1K,7490150468916645175,"Vào thời điểm này, bạn đã hiểu được ý nghĩa của tuổi trẻ và triển vọng chưa?",2025-04-06 10:49:14,2025-05-16 04:09:52,00:15,,267.9K,1877,10.5K,19.4K,lamborghini,https://www.tiktok.com/@cartops9999/video/7490150468916645175,7490150478442367750,nhạc nền - CarTops Utra HD 4K,46 videos,CarTops Utra HD 4K,false
dyphuong_04,70.2K,7501669541450140936,Lâu rồi mami chưa lên TV 🌷💗,2025-05-07 11:49:07,2025-05-16 04:10:07,00:19,4.7M,189.4K,1771,5947,3852,"duyphuong04, xuhuongtiktok, trending, xhhhhhhhhhhhhhhhhhhhhhhh, trending, xuhuong, xuhuongtiktok, fyp, foryou, viral, fypシ, mami",https://www.tiktok.com/@dyphuong_04/video/7501669541450140936,7495346617982143233,nhạc nền - Phan Yến,170.7K videos,Phan Yến,false
thunglongfamily,3M,7488322156066032951,Chị thích hoa văn gì bọn em cũng có ạ 🤭,2025-04-01 12:34:27,2025-05-16 04:10:26,00:42,6.7M,291.4K,2102,12.2K,17.9K,,https://www.tiktok.com/@thunglongfamily/video/7488322156066032951,7378840918310308609,nhạc nền - Thủng Long Family,99 videos,Thủng Long Family,false
vylehaha,286.9K,7476348927822793992,,2025-02-28 06:12:13,2025-05-16 04:10:42,00:14,12.6M,653.7K,10.1K,35.1K,26K,,https://www.tiktok.com/@vylehaha/video/7476348927822793992,7470599319368796929,原声 - 施美人.🖤,107.7K videos,shimeiren5109,false
ugnyl,149.3K,7482686603765255432,2 em đi học ngựa nhất ump,2025-03-17 08:05:38,2025-05-16 04:11:00,00:15,1.9M,197.2K,669,13.6K,12.3K,,https://www.tiktok.com/@ugnyl/video/7482686603765255432,7462972142028671760,nhạc nền - flopp,27.7K videos,𝕗𝕝𝕠𝕡,false
mintchoco.6,152.8K,7501558917575560455,Jay-jay mentality😝,2025-05-07 04:39:51,2025-05-16 04:11:16,00:40,6.2M,225.8K,6977,6102,23.5K,"angmutyangsectione, fypシ゚, amnse, keiferwatson, jayjay, andresmuhlach, ashtineolviga",https://www.tiktok.com/@mintchoco.6/video/7501558917575560455,6709399798140651522,Daleng Dale - Version 1,51.8K videos,,false
helen_homa,111.1K,7489402855338560773,"📍 Chùa Linh Ứng, Đà Nẵng trên bán đảo Sơn Trà 🏯",2025-04-04 10:28:07,2025-05-16 04:11:36,00:19,3.9M,394K,2043,5600,23.7K,"chualinhung, linhungpagoda, pagoda, danang, homm9k, homa, capcut",https://www.tiktok.com/@helen_homa/video/7489402855338560773,7483492802585447185,nhạc nền - Ng tiến đạt 💫,425K videos,Nguyễn Tiến Đạt(HT),false
maria_na_1016,674.5K,7499329560148823304,😀,2025-05-01 04:28:48,2025-05-16 04:11:54,00:24,,83.3K,887,4040,2997,"nazotri, jimmy, fyp, abcxyz",https://www.tiktok.com/@maria_na_1016/video/7499329560148823304,7497962772089801488,nhạc nền - Minh Hào,4261 videos,Minh Hào,false
gheuu._,513.6K,7504132136643988743,Gái bản Uông - Trai bản lề,2025-05-14 03:05:15,2025-05-16 04:12:10,00:21,2.1M,178.7K,338,5331,4321,,https://www.tiktok.com/@gheuu._/video/7504132136643988743,7497236049970662145,nhạc nền - HieuThuHai(Sundays),20.7K videos,HieuThuHai(Sundays) 🦀,false
bepnhanaki,120.9K,7500214754837794066,Sau này Yuna Yuki có hỏi: “Tại sao mẹ lại bỏ Sài Gòn?” Mẹ sẽ trả lời: “Vì nơi đó không còn đẹp nữa vì chẳng còn hình bóng Ba Sang của tụi con…”,2025-05-03 13:43:48,2025-05-16 04:12:26,00:25,3.2M,90.8K,1323,1191,2395,,https://www.tiktok.com/@bepnhanaki/video/7500214754837794066,7028408694761212699,Giờ còn lại đây giây phút thật buồn,29.9K videos,🎸Nhạc Hay Min Min🎸,false
baongochuynhquang3003,3.8M,7491678451204738311,hí hí nay đăng clip đều nha,2025-04-10 13:38:35,2025-05-16 04:12:54,00:21,7.2M,317.1K,1973,3311,9771,lehuynhbaongoc,https://www.tiktok.com/@baongochuynhquang3003/video/7491678451204738311,,nhạc nền  - Lê Huỳnh Bảo Ngọc,,,
beatnow275,892.8K,7501639922043079954,Đúng là người giàu có phong cách riêng =)),2025-05-07 09:54:11,2025-05-16 04:13:11,00:50,,124.8K,1230,4360,6416,"beatnow, beatnetwork, beatnews",https://www.tiktok.com/@beatnow275/video/7501639922043079954,7501639969925073681,original sound - BEATNOW,23 videos,BEATNOW,false
zeyt_music,133.6K,7495390034409868551,mix quả ác thật 🗿,2025-04-20 13:41:26,2025-05-16 04:13:33,00:59,2.4M,120.4K,3310,10.4K,12.4K,"xuhuong, music, lyrics, remix, trinhhieuthuhai, adamn, zeyt, zeymusic",https://www.tiktok.com/@zeyt_music/video/7495390034409868551,,nhạc nền  - THANH PHONG REMIX,,,
tuantu_208306,545K,7495609526763212040,nhà anh nghèo bố em đồng ý khong🫣 ( áo mặc đẹp nhức nách )😋,2025-04-21 03:53:10,2025-05-16 04:13:51,00:15,8.1M,208.9K,2855,6544,14.6K,potatoclothing,https://www.tiktok.com/@tuantu_208306/video/7495609526763212040,7489701777927949111,nhạc nền - Nguyen Hung 90,202.7K videos,Nguyen Hung 90,false
gdchanhchanh,870.7K,7485226753644924178,Hạnh phúc đến nhói lòng 🥲,2025-03-24 04:22:42,2025-05-16 04:14:16,00:23,,131.9K,1913,14.3K,5962,"xuhuong, xuhuongtiktok",https://www.tiktok.com/@gdchanhchanh/video/7485226753644924178,,nhạc nền  - HOÀNGEMSHOP04,,,
vitaminsea1405,46.1K,7497985374711647490,Nhớ cả đời,2025-04-27 13:32:40,2025-05-16 04:14:32,00:06,986.4K,30.6K,977,37.1K,1370,vitaminsea1405,https://www.tiktok.com/@vitaminsea1405/video/7497985374711647490,7008129305473551131,Mùi Hương Em Nồng Say Remix,3183 videos,Ninh Trí,false
hoaa.hanassii,17.7M,7486482694956748039,Sai cách yêu,2025-03-27 13:36:24,2025-05-16 04:15:00,00:15,9.5M,597.7K,6107,8564,17.1K,,https://www.tiktok.com/@hoaa.hanassii/video/7486482694956748039,7481506469150591760,原声 - YOUKU Vietnam,18K videos,YOUKU Vietnam,false
hoa.batdongsan,259.3K,7498737855209016594,,2025-04-29 14:12:41,2025-05-16 04:15:25,00:15,,318.7K,2539,83K,11.8K,xyzabc,https://www.tiktok.com/@hoa.batdongsan/video/7498737855209016594,,nhạc nền  - 𝑾𝒂𝒏𝒈𝒍𝒆𝒆,,,
cuabeo_627,30.7K,7476030194579508498,Hát thái cùng Cua:),2025-02-27 09:35:22,2025-05-16 04:15:42,00:12,4.8M,234K,3293,14.4K,14.9K,,https://www.tiktok.com/@cuabeo_627/video/7476030194579508498,7476030230823144193,nhạc nền - ththuy_627,35 videos,Thanh Thuỳ,false
diepanhtran33,33.5K,7497553210459147528,Chè ngon 😂,2025-04-26 09:35:39,2025-05-16 04:16:08,00:13,6.6M,368.8K,981,22.1K,9159,"tiktok, fyp, vtmgr, couple",https://www.tiktok.com/@diepanhtran33/video/7497553210459147528,7497553268344638209,nhạc nền - Couple trouble,3 videos,D i ệ p Trouble,false
hngtuyetnhi,398.8K,7502312625540254984,Chúc Mừng chị Hà Linh của emm khai trương quán Trà Hình La nhoa💗💗,2025-05-09 05:24:37,2025-05-16 04:16:30,00:28,3.8M,172.3K,893,10.2K,4627,,https://www.tiktok.com/@hngtuyetnhi/video/7502312625540254984,7488638273649871622,nhạc nền - Hà 🐋,1305 videos,Le Thu Ha 🐋,false
longhatnhai,552.9K,7482969409846480146,Dấu..anh có luỗi lần 😝🤣,2025-03-18 02:23:04,2025-05-16 04:16:53,00:47,5.4M,519.5K,1939,50.8K,8872,"atvncg, hatnhaifamily, salimhwg, longhatnhai, nguoitaora, pamyeuoi",https://www.tiktok.com/@longhatnhai/video/7482969409846480146,7482969541996333825,original sound - Hải Long,3 videos,Hải Long,false
ntrnminh,159.8K,7483162125469273351,mai th4 19/3 max sale 50% các tình iu qua chơi với minh nhaa 🫣,2025-03-18 14:50:54,2025-05-16 04:17:18,00:20,,100.5K,639,3374,7569,"capcut, fyp, viral, xuhuong, tiktok, patin, maxpatin",https://www.tiktok.com/@ntrnminh/video/7483162125469273351,7480840275435604752,nhạc nền - memaysieubeo2,19.3K videos,memaysieubeo2,false
